,Year,"Access to electricity, rural (% of rural population)",Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),Agricultural land (sq. km),"Agricultural machinery, tractors","Agricultural machinery, tractors per 100 sq. km of arable land",Agricultural methane emissions (% of total),Agricultural methane emissions (thousand metric tons of CO2 equivalent),Agricultural nitrous oxide emissions (% of total),Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (current US$)","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Average precipitation in depth (mm per year),Cereal production (metric tons),Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Fertilizer consumption (% of fertilizer production),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2014-2016 = 100),Forest area (% of land area),Forest area (sq. km),Land area (sq. km),Land under cereal production (hectares),Livestock production index (2014-2016 = 100),Permanent cropland (% of land area),Rural land area (sq. km),Rural land area where elevation is below 5 meters (% of total land area),Rural land area where elevation is below 5 meters (sq. km),Rural population,Rural population (% of total population),Rural population growth (annual %),Rural population living in areas where elevation is below 5 meters (% of total population),Surface area (sq. km)
400,2003.0,100.0,12.83092215,52.80979172,406440.0,983626.0,420.8565805,40.97165992,15184.2675,80.32036613,21055.637,0.800333224,3.566979738,9.795149778,30815107487.0,76.25328456,30.36783909,0.349527954,23372000.0,593.0,30798600.0,2308.6,82.11,33.60875209,57.88340886,24.32831204,152.160884,84.29466883,74.11,26.54362356,204287.69,769630.0,13340979.0,59.29,3.449709601,356753.92921176006,13.8613119948,12016.66873982,22332350.0,33.398,-0.540138588,12.6555820458,785350.0
401,2004.0,100.0,12.65469546,53.54521004,412100.0,994061.0,416.4303967,39.71459343,14754.4375,79.76726727,21248.3238,0.654054799,3.043798999,9.327422758,38136607187.0,83.14692564,31.01620259,0.352157167,23871000.0,593.0,34145410.0,2477.9,83.27,29.10087905,51.07784461,21.77915843,169.7423241,85.62753969,74.46,26.66507543,205222.42,769630.0,13779950.0,58.47,3.536764419,637218.66933176,14.1181158028,15737.470234019998,22216558.0,32.775,-0.519843318,13.078614296199998,785350.0
402,2005.0,100.0,12.6507047,53.56210127,412230.0,1006196.0,422.2391943,39.12704599,15059.0325,79.55801105,21597.2222,0.515586655,2.736927836,9.165340552,46405468140.0,83.25921599,30.96293024,0.346846647,23830000.0,593.0,36464200.0,2634.4,89.4,25.68463209,46.57750082,18.80032695,166.4487577,86.75933697,79.94,26.78652729,206157.15,769630.0,13841315.0,60.72,3.606928004,637218.66933176,14.1181158028,15737.470234019998,22095436.0,32.16,-0.546679536,13.078614296199998,785350.0
403,2006.0,100.0,12.87876917,52.61359354,404930.0,1022546.0,444.9527871,39.04761905,15584.03,76.64233577,22048.0068,0.506136532,2.72250533,8.094881288,45094653657.0,83.36565563,29.85980276,0.330180458,22981000.0,593.0,34636645.0,2661.9,90.77,24.05804628,43.9250813,17.3985307,207.9863058,91.83734389,81.11,26.90797916,207091.88,769630.0,13011934.0,62.32,3.761547757,637218.66933176,14.1181158028,15737.470234019998,21959221.0,31.55,-0.618392894,13.078614296199998,785350.0
404,2007.0,100.0,13.20086065,51.3298598,395050.0,1039120.0,472.7785614,37.4025974,15844.1125,76.36298422,21293.8284,0.448484481,2.731509289,7.457027437,50806303173.0,84.34563374,28.55787846,0.3132781,21979000.0,593.0,29250013.0,2410.2,83.86,23.47752703,42.97863552,16.9044848,199.206522,90.34046135,77.69,27.02943103,208026.61,769630.0,12136070.0,66.04,3.779738316,728678.27731176,11.7652176888,8495.75440922,21711831.0,30.947,-1.132982308,11.751932331199999,785350.0
405,2008.0,99.94775156,13.3300956,50.83221808,391220.0,1052975.0,488.5061471,35.97547127,15843.1675,74.94313874,19773.8198,0.378653583,2.245350324,7.424668469,57203293836.0,80.93311116,28.00696439,0.303370738,21555000.0,593.0,29279920.0,2601.3,88.9,23.66865938,42.25739015,17.19975074,160.7021364,71.97248898,82.31,27.15088289,208961.34,769630.0,11256039.0,67.08,3.833010667,728678.27731176,11.7652176888,8495.75440922,21563474.0,30.349,-0.685645456,11.751932331199999,785350.0
406,2009.0,99.88346649,13.40237979,50.55806037,389110.0,1022979.6,448.98141732000005,48.915197903999996,15421.6975,80.324823368,22201.4768,0.368783752,2.499901508,8.0719888,52410561563.0,85.81425898,27.74190195,0.296380279,21351000.0,593.0,33569627.0,2808.0,90.17,22.94702625,38.06449903,17.35411288,205.3945944,104.5661562,84.46,27.27233476,209896.07,769630.0,11954939.0,70.37,3.823915388,728678.27731176,11.7652176888,8495.75440922,21438147.0,29.759,-0.582895956,11.751932331199999,785350.0
407,2010.0,100.0,13.36768174,50.68929226,390120.0,1022979.6,448.98141732000005,48.915197904,15074.5725,80.324823368,21303.0068,0.432654558,2.946423946,8.966928134,69670096397.0,85.74575205,27.7847797,0.292362202,21384000.0,593.0,32764875.0,2727.1,92.7,23.70422205,39.49157162,17.6087207,161.8619707,98.3756547,86.7,27.39378662,210830.8,769630.0,12014528.0,73.38,3.912269532,728678.27731176,11.7652176888,8495.75440922,21339222.0,29.175,-0.462511738,11.751932331199999,785350.0
408,2011.0,100.0,13.63505634,49.69530814,382470.0,1022979.6,448.98141732000005,48.915197903999996,16050.9275,80.324823368,21064.428,0.548776145,2.873930013,8.173956265,68561942739.0,86.14732379,26.68684953,0.276717809,20539000.0,593.0,35195055.0,2970.0,96.05,24.15753809,39.55383786,18.07000114,142.4909405,89.94113637,90.29,27.53599002,211925.24,769630.0,11850262.0,79.15,4.016215584,728678.27731176,11.7652176888,8495.75440922,21226473.0,28.598,-0.529765877,11.751932331199999,785350.0
409,2012.0,100.0,13.57825396,49.90320024,384070.0,1022979.6,448.98141732000005,48.915197903999996,17644.515,80.324823368,22986.4982,0.418232928,2.515379045,7.694877592,67757697518.0,86.0631797,26.7362239,0.273718306,20577000.0,593.0,33370865.0,2958.3,98.56,23.55567979,37.34981178,17.92719432,165.2237788,100.3464062,95.46,27.67819342,213019.68,769630.0,11280479.0,89.19,4.174733313,728678.27731176,11.7652176888,8495.75440922,21068777.0,28.026,-0.745694756,11.751932331199999,785350.0
410,2013.0,100.0,13.57259974,49.92398945,384230.0,1022979.6,448.98141732000005,48.915197903999996,19337.95,80.324823368,25358.1312,0.487007347,2.396661398,6.676108123,63943704853.0,85.86292337,26.73232592,0.270185712,20574000.0,593.0,37475610.0,3256.9,99.43,22.92222463,35.78501398,17.53938764,177.6899797,112.3813551,97.81,27.82039681,214114.12,769630.0,11506517.0,94.72,4.199420501,728678.27731176,11.7652176888,8495.75440922,20916991.0,27.469,-0.723038632,11.751932331199999,785350.0
411,2014.0,100.0,13.52648234,50.09420111,385540.0,1022979.6,448.98141732000005,48.915197903999996,20101.745,80.324823368,25093.686,0.499305009,2.471051681,6.557235473,61568153273.0,85.1881474,26.89474163,0.268184695,20699000.0,593.0,32708005.0,2831.5,94.98,21.08474481,32.9777299,16.15671216,166.4850806,105.3307889,95.78,27.96260021,215208.56,769630.0,11551358.0,99.04,4.207216455,728678.27731176,11.7652176888,8495.75440922,20779679.0,26.923,-0.658625719,11.751932331199999,785350.0
412,2015.0,100.0,13.52753495,50.09030313,385510.0,1022979.6,448.98141732000005,48.915197903999996,20355.9275,80.324823368,25676.7826,0.4965346,2.484874961,6.868375345,59364316662.0,86.70670725,26.83107467,0.264004111,20650000.0,593.0,38632438.0,3307.8,102.18,20.40493655,31.18618308,15.81879661,159.2253334,106.6700242,101.77,28.10480361,216303.0,769630.0,11679276.0,100.02,4.266985435,754924.702,0.48906245,3767.665666,20641074.0,26.389,-0.669256386,0.531605847,785350.0
413,2016.0,100.0,13.60624087,49.80055351,383280.0,1022979.6,448.98141732000005,48.915197903999996,20197.025,80.324823368,27980.0842,0.510556455,2.501088082,6.142292064,53418462618.0,87.57174127,26.4828554,0.257095408,20382000.0,593.0,35276615.0,3105.4,102.84,19.50048322,28.73713977,15.49878355,221.4131803,137.7332941,102.45,28.10480361,216303.0,769630.0,11359619.0,100.94,4.325455089,728678.27731176,11.7652176888,8495.75440922,20506038.0,25.866,-0.656359478,11.751932331199999,785350.0
414,2017.0,100.0,13.73669792,49.32759898,379640.0,1022979.6,448.98141732000005,48.915197903999996,20358.9275,80.324823368,27406.2554,0.432940177,2.550716091,6.038629796,51871135071.0,87.04548235,25.98391435,0.249001721,19998000.0,593.0,36126157.0,3257.4,108.25,19.38300622,28.32695781,15.41956602,188.9417948,132.229873,108.58,28.26352923,217524.6,769630.0,11090361.0,109.93,4.350142276,728678.27731176,11.7652176888,8495.75440922,20364088.0,25.356,-0.694642198,11.751932331199999,785350.0
415,2018.0,100.0,13.79556637,49.11710822,378020.0,1022979.6,448.98141732000005,49.663022336,23607.6275,81.289649074,27884.3666,0.495538014,2.553661573,5.791620051,45115110110.0,87.11795908,25.62659979,0.242275856,19723000.0,593.0,34395628.0,3163.9,107.22,18.43022622,26.11925835,14.96001997,149.3922925,109.7276276,109.28,28.4660941,219083.6,769630.0,10871307.0,115.1,4.491768772,637218.66933176,14.1181158028,15737.470234019998,20235389.0,24.857,-0.633995512,13.078614296199998,785350.0
416,2019.0,100.0,13.82702301,49.00536621,377160.0,1022979.6,448.98141732000005,48.915197904,24546.5425,80.324823368,29368.4364,0.492281555,2.579144528,6.401760693,48717779577.0,87.42223053,25.44079623,0.237105023,19580000.0,593.0,34398698.0,3200.8,109.98,18.10862856,25.1007351,14.90372107,141.6523899,125.9660878,114.28,28.6687889,220643.6,769630.0,10746739.0,123.04,4.572326962,728678.27731176,11.7652176888,8495.75440922,20124610.0,24.37,-0.548955802,11.751932331199999,785350.0
417,2020.0,100.0,13.81017955,49.06513519,377620.0,1022979.6,448.98141732000005,48.915197904,25384.7825,80.324823368,32544.6396,0.522807355,2.26954703,6.669941253,48046154648.0,87.24137801,25.44859218,0.234887272,19586000.0,593.0,37184688.0,3341.5,115.79,17.55382936,22.737844,15.25598284,125.0584674,149.6420402,120.22,28.8714837,222203.6,769630.0,11128065.0,126.77,4.624299988,728678.2773117601,11.7652176888,8495.75440922,19924769.0,23.895,-0.99798131,11.751932331199999,785350.0
418,2021.0,100.0,13.691617,49.49001468,380890.0,1022979.6,448.98141732000005,49.663022336,14517.948,81.289649074,17445.462359999998,0.608792396,2.59657595,5.533753092,45369318827.0,88.14020088800001,25.83189325,0.236264215,19881000.0,701.4,31864404.0,2918.5,114.51,17.18384344,22.75125312,14.67755811,115.9883199,129.5279915,120.12,29.0741785,223763.6,769630.0,10917931.0,131.85,4.665878409,637218.66933176,14.1181158028,15737.470234019998,19716558.0,23.431,-1.05048408,13.078614296199998,785350.0
419,2022.0,100.0,13.512590699999999,4.7949865318,1446.8,1022979.6,448.98141732000005,48.915197903999996,15208.069999999998,80.324823368,19211.75604,0.676480522,2.561039533,6.476925804,58753388052.0,85.25252609,8.518518518,0.010894331399999999,1020.0,774.4,38667033.0,3464.7,125.29,16.65970419,21.79900932,14.23343278,177.10314208000003,62.42100000000001,128.92,0.9336549314000001,3.0,246342.0,11160157.0,137.31,2.083333333,728678.27731176,11.7652176888,8495.75440922,19526684.0,22.978,-0.967684992,11.751932331199999,246342.0
420,2023.0,23.608830851,14.323603744000001,70.844349182,327403.3334,247238.2,153.05877922,41.102902212000004,8233.5575,80.33133330999999,9815.154480000001,2.5602309934,1.0184772095999999,16.28612317,2623539718.8,76.550597896,51.568706930000005,0.10722248859999998,1272200.0,593.0,14712427.0,2695.0,93.34400000000001,30.196516229999997,35.93569307200001,27.851756885999997,165.29162498,131.816194438,89.19000000000001,10.1150438388,23699.260000000002,344236.0,5809980.6,81.15,6.9092457332,515517.794728,1.1668913908,4280.2511644999995,4349220.4,14.168000000000001,-0.571121947,0.7742537062,924423.2
421,1999.0,100.0,9.074161696200001,71.17347993,172190.0,131845.0,297.2678277,24.71356964,33570.2075,67.10258646,27776.0138,0.473542911,1.678239651,0.844286306,14250121340.0,15.32763158,24.4574877,0.1008308,5917000.0,1220.0,22123808.0,7043.3,99.81,1.553987158,0.75964287,2.222480578,158.2870738,337.333108,97.87,12.13739511,29364.0,241930.0,3141102.0,96.75,0.210804778,622825.9811917599,12.430227124599998,9708.788411819998,12563329.0,21.409,0.058202149,11.896167207199998,243610.0
422,2000.0,100.0,9.074161696200001,70.11945604,169640.0,163331.8,263.32138856,25.69328122,32384.0325,66.6955517,26550.012,0.465309737,1.53382618,0.819803189,13654108034.0,11.99336433,24.2880172,0.09977499,5876000.0,1220.0,23988441.0,7164.8,98.54,1.53454927,0.775538542,2.174329342,156.5217391,300.2042206,95.57,12.21014343,29540.0,241930.0,3348084.0,93.85,0.214938205,219748.3441,3.73465635,9022.135589,12572963.0,21.349,0.07665411,0.68112842,243610.0
423,2001.0,100.0,9.4908257442,70.07398834,169530.0,158521.6,267.37627056,26.54042103,30099.35,68.23286052,25818.5412,0.447967458,1.458713976,0.759683632,12533467684.0,12.07987347,23.35799611,0.095585779,5651000.0,1220.0,18958946.0,6291.1,86.81,1.392333303,0.682979295,1.992185413,169.6914701,330.9148823,88.34,12.25354441,29645.0,241930.0,3013619.0,89.1,0.210804778,622825.9811917599,12.430227124599998,9708.78841182,12562339.0,21.249,-0.084534498,11.896167207199998,243610.0
424,2002.0,100.0,8.8896289594,70.16905717,169760.0,130881.4,298.27335052,27.05801646,29419.0225,72.56442489,25780.4866,0.492384785,1.535673353,0.892198426,15932254197.0,9.388458226,23.91600876,0.097455842,5786000.0,1220.0,22965900.0,7076.9,97.87,1.385813291,0.693430308,1.978444226,160.7388316,323.3667473,93.96,12.2969454,29750.0,241930.0,3245214.0,91.64,0.206671351,345791.86185176007,13.0203673762,9021.41030242,12439896.0,20.953,-0.979464267,12.000162229199999,243610.0
425,2003.0,100.0,1.338759141,70.08638862,169560.0,303336.6,320.53906138,28.5640389,29524.075,72.63290343,25253.9504,0.539474117,1.51839271,0.850489616,17472653061.0,10.16574003,23.39106353,0.094873929,5659000.0,1220.0,21494212.0,7032.8,93.0,1.248916788,0.584839772,1.813888823,154.2176988,315.9568828,91.97,12.34034638,29855.0,241930.0,3056295.0,91.32,0.202537924,345791.86185176,13.0203673762,9021.41030242,12323786.0,20.661,-0.937751106,12.000162229199999,243610.0
426,2004.0,100.0,6.3126050540000005,70.47906419,170510.0,303336.6,320.53906138,30.0010866,29494.095,70.76310144,25249.242,0.606683127,1.442434977,0.72846896,17640058587.0,13.75081799,24.05241185,0.097002887,5819000.0,1220.0,22009971.0,7031.8,94.77,1.276500858,0.597359024,1.856547504,164.4012945,305.5507819,92.39,12.38374736,29960.0,241930.0,3130046.0,90.97,0.202537924,345791.86185176,13.0203673762,9021.41030242,12220136.0,20.371,-0.844613311,12.000162229199999,243610.0
427,2005.0,100.0,1.229063458,70.08638862,169560.0,163331.8,263.32138856,31.53986749,29414.7225,72.38244514,24720.7688,0.581551627,1.385847236,0.544915492,13858181818.0,13.98424584,23.68040342,0.0948491,5729000.0,1220.0,20994000.0,7196.5,94.57,1.376032536,0.730240363,1.929293616,175.9629552,291.8484901,93.13,12.42714835,30065.0,241930.0,2917266.0,92.24,0.19427107,622825.9811917599,12.430227124599998,9708.788411819998,12131582.0,20.085,-0.727294808,11.896167207199998,243610.0
428,2006.0,100.0,8.911130023400002,73.73207126,178380.0,130428.0,295.27343976000003,33.05795019,28982.855,73.81713555,24180.7332,0.546576822,1.257539067,0.570637443,15455381785.0,11.08545035,25.18910429,0.100153139,6094000.0,1220.0,20840385.0,7278.6,91.57,1.351469463,0.67020483,1.935929961,174.8713359,256.4817854,92.57,12.47054933,30170.0,241930.0,2863222.0,93.09,0.186004216,345791.86185176007,13.0203673762,9021.41030242,12048279.0,19.801,-0.689030674,12.000162229199999,243610.0
429,2007.0,100.0,0.783135944,72.9425867,176470.0,303336.6,320.53906138,34.59466232,28320.1725,73.16223067,23816.4282,0.650483912,1.323323954,0.562462248,17382953181.0,15.62316457,25.15190344,0.099229543,6085000.0,1220.0,19123516.0,6632.3,86.86,1.36521688,0.749094621,1.890676557,159.7895606,254.5603944,90.72,12.51395032,30275.0,241930.0,2883382.0,92.92,0.190137643,345791.86185176,13.0203673762,9021.41030242,11970758.0,19.521,-0.645498562,12.000162229199999,243610.0
430,2008.0,100.0,6.3126050540000005,73.0955235,176840.0,305533.6,334.19752608,36.89203634,27727.1525,74.41185949,23917.927,0.643299529,1.117538808,0.674447791,19757352941.0,13.64697212,24.82122928,0.097157288,6005000.0,1220.0,24282470.0,7420.2,100.18,1.08043319,0.727819735,1.382617403,193.2288401,256.6194838,94.69,12.5573513,30380.0,241930.0,3272480.0,91.53,0.190137643,384362.62117176,12.273436106199998,7216.98318462,11893520.0,19.243,-0.647312856,11.8639365452,243610.0
431,2009.0,100.0,3.4688433748,71.6116232,173250.0,301209.6,319.61517156,43.787735831999996,27120.4625,77.031961902,23144.915,0.612338507,0.841235286,0.676070924,16312509737.0,13.08179223,25.00310007,0.0971317,6049000.0,1220.0,21619013.0,7029.6,96.15,1.109150277,0.554262611,1.595464609,229.4642857,212.4318069,92.54,12.60075228,30485.0,241930.0,3075443.0,90.51,0.177737362,345791.86185176,13.0203673762,9021.41030242,11813186.0,18.969,-0.677734878,12.000162229199999,243610.0
432,2010.0,100.0,0.385508593,71.19414707,172240.0,130428.0,295.27343976000003,47.26746497,27161.9375,75.81568365199999,23500.578,0.676585006,1.148779391,0.586676348,14581738532.0,14.7794905,24.67655934,0.095114637,5970000.0,1220.0,20946145.0,6953.0,95.03,1.215924477,0.606728932,1.748633714,209.3795094,243.0485762,94.39,12.64415327,30590.0,241930.0,3012536.0,94.08,0.190137643,345791.86185176,13.0203673762,9021.41030242,11736055.0,18.698,-0.655063794,12.000162229199999,243610.0
433,2011.0,100.0,6.3126050540000005,70.94614145,171640.0,305533.6,334.19752608,45.566608296000005,26927.96,77.352591564,23538.8412,0.703236032,1.098764218,0.682549516,18181793836.0,12.88857068,25.05683462,0.095828549,6062000.0,1220.0,21484952.0,6984.7,99.42,1.220280965,0.65890992,1.710900694,176.5330189,246.9482019,96.67,12.72351507,30782.0,241930.0,3075987.0,95.13,0.186004216,345791.86185176,13.0203673762,9021.41030242,11658599.0,18.43,-0.662170794,12.000162229199999,243610.0
434,2012.0,100.0,3.4688433748,71.02054313,171820.0,303336.6,320.53906138,43.802716734,26964.9125,75.750025708,23291.7396,0.710957206,0.970535996,0.628400872,17011375442.0,12.77087899,25.67684868,0.097519294,6212000.0,1220.0,19515045.0,6215.1,85.71,1.188860792,0.688237018,1.624980645,162.8587507,232.9362524,90.81,12.80287687,30974.0,241930.0,3139924.0,93.84,0.190137643,345791.86185176,13.0203673762,9021.41030242,11569870.0,18.163,-0.763971414,12.000162229199999,243610.0
435,2013.0,100.0,0.283648885,71.30244286,172502.0,303336.6,320.53906138,45.566608296000005,27074.1725,77.352591564,23401.7314,0.605240666,1.151674498,0.633392109,17639042322.0,13.81369058,25.89757368,0.097701056,6265400.0,1220.0,20083467.0,6631.6,89.62,1.058842609,0.602265575,1.458894959,420.1438849,233.0258244,92.79,12.88223866,31166.0,241930.0,3028452.0,94.7,0.185590873,345791.86185176,13.0203673762,9021.41030242,11477678.0,17.898,-0.800019956,12.000162229199999,243610.0
436,2014.0,100.0,14.691343996,71.22721448,172320.0,517096.2,305.82387554,40.164715576,27351.91,69.04665101200001,24206.5698,0.644393561,1.248986411,0.745014534,22832521875.0,14.60079896,25.76571736,0.096490376,6233500.0,1220.0,24468841.0,7696.5,104.19,1.256243115,0.713867581,1.731986445,420.2937976,247.8543354,100.68,12.96160046,31358.0,241930.0,3179197.0,98.65,0.185177531,341009.14865175996,12.1543393876,5818.13263042,11392615.0,17.635,-0.743876716,11.356379192,243610.0
437,2015.0,100.0,6.3126050540000005,70.83867234,171380.0,305533.6,334.19752608000005,43.537350774000004,27498.99,73.84943246600001,24179.422,0.586423813,1.263144397,0.631166672,18479999312.0,15.42986703,24.84602984,0.092311871,6011000.0,1220.0,24734564.0,7980.9,102.87,1.136193211,0.646936856,1.565431058,366.6908388,252.3706538,101.35,13.04096226,31550.0,241930.0,3099217.0,100.47,0.202537924,218902.7593,3.718689984,8983.564243,11313292.0,17.374,-0.698702084,0.669001403,243610.0
438,2016.0,100.0,8.911130023400002,71.71488364,173499.818,130428.0,295.27343976000003,42.985670338,27826.0375,76.77685409,23997.0758,0.592020672,1.16947697,0.578918432,15567733565.0,14.04988124,24.90807465,0.091843685,6026010.5,1220.0,21964131.0,7022.6,92.94,1.121066461,0.627904327,1.554482016,473.5172851,247.7592762,97.98,13.05749597,31590.0,241930.0,3127630.0,100.89,0.192792543,345791.86185176,13.0203673762,9021.41030242,11228768.0,17.114,-0.749926104,12.0001622292,243610.0
439,2017.0,100.0,8.8896289594,72.19506675,174661.525,130881.4,298.27335052,42.985670338,27993.29,76.77685409,24288.5496,0.544383239,1.186194255,0.594050753,15921439684.0,14.04988124,25.1431381,0.09208272,6082879.4,1220.0,23000066.0,7229.0,101.62,1.163076108,0.650642843,1.617417261,412.5511596,248.566493,102.21,13.07816311,31640.0,241930.0,3181631.0,102.53,0.197193403,345791.86185176,13.0203673762,9021.41030242,11135542.0,16.857,-0.833708172,12.0001622292,243610.0
440,2018.0,100.0,0.413905094,71.71852023,173508.616,301209.6,319.61517156,43.787735831999996,27605.99,77.031961902,23965.6666,0.488454455,1.280737834,0.571108914,16398480676.0,14.04988124,24.95675361,0.090847971,6037787.4,1220.0,21084346.0,6788.7,91.3,1.070066961,0.618855528,1.470332782,436.8188513,245.6197779,99.59,13.11536395,31730.0,241930.0,3105815.0,104.35,0.190822139,345791.86185176,13.0203673762,9021.41030242,11033746.0,16.602,-0.918358004,12.000162229199999,243610.0
441,2019.0,100.0,6.3126050540000005,72.4229988,175212.961,303336.6,320.53906138,43.802716734,27314.2825,75.750025708,24182.104,0.452674412,1.15669273,0.604721474,17243071438.0,14.04988124,25.15437689,0.091052257,6085598.4,1220.0,25517303.0,7946.0,101.7,1.044325252,0.585966692,1.455678244,439.1752577,245.0046654,104.43,13.15256479,31820.0,241930.0,3211351.0,105.97,0.189906171,345791.86185176,13.0203673762,9021.41030242,10926403.0,16.348,-0.977624104,12.000162229199999,243610.0
442,2020.0,100.0,6.3126050540000005,71.34004919,172592.981,305533.6,334.19752608,45.566608296000005,26907.6275,77.352591564,23119.9426,0.470842317,1.245854066,0.660080749,17807701972.0,14.04988124,24.71170256,0.089123319,5978502.2,1220.0,18961989.0,6241.0,83.04,1.034035138,0.577448845,1.451553722,341.8342325,233.1687693,98.14,13.18563221,31900.0,241930.0,3038280.0,106.82,0.186392345,345791.86185176,13.0203673762,9021.41030242,10798066.0,16.097,-1.181510977,12.000162229199999,243610.0
443,2021.0,100.0,14.691343996,71.15752904,172151.41,519730.2,308.45996615999996,53.00785382,22749.5235,80.539081094,13900.567599999998,0.541368177,1.486952794,0.709563899,22290993560.0,76.340715986,24.84108709,0.089663385,6009804.2,953.0200000000001,22369109.0,6966.8,90.1,1.032580668,0.580113571,1.449903191,355.0760177,240.9396299,100.53,13.22145538,31986.667,241930.0,3210819.0,106.53,0.190198404,341009.14865175996,12.1543393876,5818.13263042,10622327.0,15.848,-1.640893733,11.356379192,243610.0
444,2022.0,100.0,15.129217174,4.7949865318,1446.8,645863.2,349.19682058,40.164715576,22343.7,69.04665101200001,15017.13784,0.493708506,1.185798175,0.764233871,23607740038.0,73.12069308,8.518518518,0.0108994152,1020.0,1068.0,24362311.0,7720.1,94.33,1.004948919,0.558685569,1.412412725,197.90710242200004,62.42100000000001,101.24,0.9336549314000001,3.0,246342.0,3155713.0,105.24,2.083333333,341009.14865175996,12.1543393876,5818.13263042,10448877.0,15.602,-1.646359817,11.356379192,246342.0
445,2023.0,23.608830851,14.323603744000001,70.844349182,327403.3334,247238.2,153.05877922,41.102902212000004,8233.5575,80.33133330999999,9815.154480000001,2.5602309934,1.0184772095999999,16.28612317,2623539718.8,76.550597896,51.568706930000005,0.10722248859999998,1272200.0,593.0,14712427.0,2695.0,93.34400000000001,30.196516229999997,35.93569307200001,27.851756885999997,165.29162498,131.816194438,89.19000000000001,10.1150438388,23699.260000000002,344236.0,5809980.6,81.15,6.9092457332,515517.794728,1.1668913908,4280.2511644999995,4349220.4,14.168000000000001,-0.571121947,0.7742537062,924423.2
446,1999.0,99.19648891,9.4184891902,64.24776681,273310.0,96601.0,423.47760098,12.55665809,10254.955,80.04179728,7664.1726,0.3285504094,0.713398058,29.02295341,4956675225.0,91.32001623,10.52891396,0.184232662,4479000.0,206.0,4523400.0,2630.8,48.53,38.49747183,35.79196143,40.10861783,88.98587344,172.9850413,34.82,6.864720028,29202.519,425400.0,1719430.0,40.38,0.827456512,180091.98381576003,14.477090570399998,5179.091602819999,13214840.0,54.356,0.198716551,12.398371572199999,447400.0
447,2000.0,99.38811474,5.9577949022,62.68393105,273280.0,96601.0,423.47760098,10.28106509,9729.495,79.72689076,7588.3614,0.3285504094,0.6985382094,30.05590367,4135846824.0,90.87027174,10.27605427,0.181741473,4480000.0,206.0,4107900.0,2684.3,46.55,37.65341581,34.98300414,39.26542775,91.60611376,163.2142857,36.97,6.792887044,29614.61,435965.0,1530356.0,41.83,0.798229216,414875.1979,0.0,0.0,13280156.0,53.874,0.493045044,0.0,444103.0
448,2001.0,99.36055207,4.181573244400001,62.6848141,273250.0,120523.0,526.47125794,9.990824753,9796.9,78.86266094,7348.1436,0.3285504094,0.713398058,29.9738087,3417440219.0,90.42588313,10.2796213,0.179495242,4481000.0,206.0,4262600.0,3042.9,48.75,36.6976822,34.00327427,38.34156338,103.2540138,160.7453693,37.49,6.882769419,30002.749,435911.0,1400856.0,42.35,0.789151914,162389.06101576,16.3400665824,5393.952572619999,13329518.0,53.394,0.371008353,12.738878153999998,444103.0
449,2002.0,99.5220139,6.9154102456,62.04477519,270460.0,97134.6,423.22903907400007,9.957627119,10030.115,79.48990436,7482.631,0.3285504094,0.713398058,30.12268127,2918221656.0,90.32556574,10.28650344,0.177430619,4484000.0,206.0,5775800.0,3765.9,50.88,35.79394237,33.05588678,37.4789574,93.57105674,160.3479037,40.19,6.971810301,30390.888,435911.0,1533700.0,43.37,0.786857868,96166.00953776001,14.398971240799998,4616.898268620001,13371841.0,52.912,0.317010347,12.085073988399998,444103.0
450,2003.0,99.27819325,3.4664635784,61.63436015,268650.0,97134.6,423.22903907400007,9.904912837,10480.1725,79.18410042,7584.9344,1.2274141694,1.1279599284,28.46200731,2884468878.0,90.22130726,10.19783104,0.173852505,4445000.0,206.0,6321300.0,3522.4,50.83,34.81750692,32.02817435,36.54476727,86.61417323,155.9055118,43.59,7.061401955,30779.027,435877.0,1794600.0,47.52,0.791507696,96166.00953776001,14.398971240799998,4616.898268620001,13404863.0,52.429,0.24664736,12.0850739884,444103.0
451,2004.0,99.23307174,4.1840389710000006,61.22247639,266840.0,120523.0,526.47125794,10.95072175,10995.24,77.80149413,7293.9374,0.8110992352,1.0434258252,26.44400946,3181220565.0,90.11287077,10.10891287,0.170350308,4406000.0,206.0,5999200.0,3596.1,56.84,33.65469243,30.94654884,35.32906663,73.25363338,141.85202,45.52,7.150843518,31167.166,435853.0,1668243.0,50.03,0.796139983,89374.96374576,16.914681332799997,5688.618781020001,13435495.0,51.946,0.228253388,12.946454915599997,444103.0
